final_text,label
rumah subsidi el hago tanjungsari kepada kementrian pupr tolong bantu masyarakat yang membeli rumah subsidi di perumahan el hago residence kec pamulihan kab tanjungsari pihak developer ugalan dalam melakukan pembangunan rumah dikerjakan dengan asal dan juga parahnya air sangat sulit benar tidak keluar dari kran air ini cukup parah warga sudah resah tolong kiranya bisa ditegur pihak developer sebelum warga up kondisi rumah subsidi ini ke publik terimakasih,MEDIUM
bangunin sahur yang meresahkan tolong ya ini lokasi di kelurahan talun kecamatan sumedang utara kabupaten sumedang tolong ini ditindak ditiadakan bangunin sahur berisiknya minta ampun ditambah ini masih pukul yang mana orang orang lagi istirahat sahur itu jam masih jauh dari jam untuk orang kaya saya yang punya gangguan tidur ini bener bener sangat mengganggu saya muslim saya sahur dan puasa tapi gausah gini cara bangunin sahurnya gapunya etika sekali saya lebih baik dibangunin sama ngaji ngajian dari mesjid inituh gak jelas bener bener gak jelas apaan kaya dangdutan ditambah ada orang teriak teriak kaya joget joget duh tolong ya saya warga baru disini tp saya gamau juga kualitas tidur saya jadi rusak karna selalu terbangun sama yang berisik ini apasih faedahnya saya bakal spam laporan kalo ini tidak ditindaklanjut oleh pemerintah setempat,LOW
permohonan kejelasan status jalan dan akses publik di jalan terusan gunung batu cicendo bandung kami menyampaikan permohonan kejelasan terkait status dan pengelolaan akses jalan di jalan terusan gunung batu kel sukaraja kec cicendo kota bandung lokasi jalan terusan gunung batu sukaraja kec cicendo kota bandung jawa barat berdasarkan kondisi di lapangan terdapat indikasi bahwa akses jalan tersebut seolah dikuasai oleh pihak pengembang developer antara lain dengan adanya pembatasan akses berupa portal di sisi lain jalan tersebut memiliki fungsi strategis sebagai jalur penghubung yang digunakan masyarakat luas untuk mempersingkat waktu dan jarak tempuh pembatasan akses ini menimbulkan ketidaksesuaian antara fungsi aktual jalan sebagai jalur lintasan publik dengan pengelolaan yang bersifat terbatas kondisi tersebut berpotensi menghambat mobilitas masyarakat serta menimbulkan ketidakpastian terkait status jalan selain itu kondisi fisik jalan saat ini terpantau kurang terpelihara dan cenderung mengkhawatirkan sehingga berdampak pada penurunan kenyamanan dan keamanan pengguna jalan hal ini mengindikasikan keterbatasan atau ketidaksanggupan dalam pemeliharaan infrastruktur oleh pihak pengelola saat ini dalam konteks tersebut apabila jalan dimanfaatkan secara luas oleh masyarakat maka diperlukan kejelasan status serta penanganan yang sesuai dengan standar pelayanan publik agar tidak terjadi ketimpangan antara pemanfaatan dan tanggung jawab pemeliharaan sehubungan dengan hal tersebut kami memohon kejelasan status jalan apakah merupakan jalan umum atau masih menjadi bagian dari pengelolaan privat peninjauan terhadap pembatasan akses portal agar selaras dengan fungsi jalan bagi kepentingan masyarakat luas evaluasi kondisi fisik jalan serta tindak lanjut perbaikan guna menjamin keselamatan dan kenyamanan pengguna apabila memenuhi ketentuan pertimbangan penyerahan pengelolaan jalan kepada pemerintah kota bandung dasar aturan undang undang no tahun tentang jalan yang mengatur bahwa jalan umum diperuntukkan bagi kepentingan masyarakat luas dan harus menjamin keselamatan pengguna undang undang no tahun tentang perumahan dan kawasan permukiman terkait kewajiban pengembang dalam penyediaan serta penyerahan prasarana sarana dan utilitas umum psu peraturan menteri dalam negeri no tahun tentang pedoman penyerahan psu perumahan dan permukiman undang undang no tahun tentang pemerintahan daerah terkait kewenangan pemerintah daerah dalam pengelolaan infrastruktur dan pelayanan publik demikian laporan ini kami sampaikan besar harapan kami agar dapat dilakukan peninjauan dan penetapan kebijakan yang memberikan kepastian hukum keadilan akses serta menjamin keselamatan dan kenyamanan masyarakat atas perhatian dan tindak lanjutnya kami ucapkan,HIGH
drainase di tutup bangunan di kawasan kami ada rumah menutup saluran drainase yang menyebabkan klo hujan air tumpah ke jalan sudah di peringatkan tetap pondasi nya menutup bahkan memutus saluran drainase solusinya gimana kebetulan wilayah kami status tanah nya sewa milik kota bandung kota bandung cibeunying kidul sukapada detail samping warung ibu lasmi pemda kota bandung,HIGH
dugaan mal administrasi atas hak tanah kami yang tersandera kebijakan ipp kpps selamat siang kepada inspektorat kabupaten sumedang saya sawalludin th alamat vila ciomas indah g no ciomas rahayu ciomas bogot hp bermaksud meminta tolong kepada inspektorat kab sumedang atas dugaan mal administrasi penundaan berlarut pelayanan publik yang kurang baik dimana sampai saat ini masih ada hak tanah kami yang tersandera kebijakan ipp kpps kawasan pusat pemerintahan sumedang dan ini sudah lebih an tahun kerugian bukan saja materiil tetapi juga immateriil sudah ada rekomendasi dari komnas ham th dan ada surat pernyataan bersama ombudsman dimana akan disegerakan pembebasan lahan tersebut pada maret sudah ada berita acara soal pembebasan lahan pada juli saat ada pertemuan antara perwakilan pemilik lahan dan dinas permukiman sumedang tapi setalah sudah masuk bulan juli setiap ditanyakan soal pembebasan lahan tersebut bapak bupati dan jajarannya tidak menjawab dengan kepastian,MEDIUM
pengaduan kesehatan hewan ternak simpati selamat malam ka mohon maaf sbelumnya malem malem nge wa saya agum gumelar dari kecamatan wado ingin bertanya terkait vaksinasi pmk pada ternak itu prosedur nya harus lapor kemana dulu ya,LOW
layanan pembuatan kia hai min kenapa layanana pembuatan kia tidak bisa di gunakan saya sangat membutuhkannya dan saat ini sedang di luar kota apa bisa dibantu,LOW
saluran gorong gorong yang tersendat assalamu alaikum selamat sore kak saya mau melaporkan bahwa di alamat saya dsn tunggul hideung desa ciptasari kecamatan pamulihan kabupaten sumedang ada saluran gorong gorong yang tersendat yang menimbulkan banjir di jalan raya dan luber ke tempat usaha saya yang posisinya berada lebih rendah dari jalan raya berikut saya lampirkan bukti namun dalam keadaan sudah mulai surut,MEDIUM
informasi bantuan perikanan dan peternakan mau tanya ada program bantuan dari bidang peternak perikanan,LOW
mengurus akte lahir dan akte kematian nama lengkap asep saepudin no kontak email asdin gmail com assalamualaikum saya adalah salah satu ketua rukun tetangga di kota bandung mau bertanya apakah mengurus permohonan bikin akte lahir dan akte kematian bisa di input pake account sapa warga milik ketua rukun tetangga nya pribadi ngak kabupaten kota kota bandung kecamatan babakan ciparay kelurahan sukahaji detail lokasi kejadian jalan jamika rukun tetangga kel sukahaji kec bacip nama instansi dinas kependudukan dan pencatatan sipil pemda penanggungjawab kota bandung,LOW
perusahaan princeton digital group membuang limbah asap hitam selamat pagi saya pegawai pajak bandung cicadas mau melaporkan perusahaan princeton digital group jalan soekarno hatta no bandung rutin membuang limbah asap hitam seminggu kali dan membuat kita sekantor menghidup nya beserta pengunjung tolong ditindaklanjuti,HIGH
orang gantung diri telah terjadi orang gantung diri atas nama cece umur tahun tkp rukun tetangga dusun babakan alamat orang tersebut dusun ciledug rukun tetangga kejadian sekitar pukul wib monitip kejadian bunuh karena mengidap penyakit,MEDIUM
laporan awal telah di temukan anak perempuan meninggal dunia di dusun maleber desa wado kecamatan wado kabupaten sumedang korban sedang mandi di pinggir sungai cimanuk bersama teman nya bertiga sdri temi thn dan sdri rere tahun korban mandi terpeleset dan masuk ke tempat yang dalam kurang lebih dua meter bekas pabrik aci tapi kedua temennya tidak bisa menolong dan tenggelam selamjutkan kedya temannya lari meminta tolong sehingga warga setempat bersama aparatur desa wado tiem bpbd dan anggota polsek wado mengecek langsung ke tkp langsung menghubungi inafis polres sumedang setelah pemeriksaan dari inafis polres sumedang korban akan di bawa ke lasem kab indramayu ke rumah kake nya sdr yaya akan di semayamkan di makan tpu indramayu,MEDIUM
informasi benih ikan tumaros sakedik bbi pada suka ngical larva teu,LOW
pengelolaan sampah organik di pasar seringkali saya mendapati bahwa sampah organik pasar tidak terangkut karena penuhnya tempat pembuangan akhir tpa selain itu fasilitas pengolahan sampah organik di pasar pasar tidak memadai sebagai contoh kasus penumpukan sampah organik di pasar caringin akhir akhir ini untuk itu saya ingin menyampaikan usulan sbb pedagang diwajibkan memilah sampah organik dengan memasukkannya ke wadah terpisah menurut jenis buah atau sayurannya masing masing tidak dicampur misalnya cangkang durian di wadah terpisah dengan sisa sayuran wortel pengelola pasar apabila tidak dapat mengolahnya maka harus dapat mencari lahan kebun pertanian yang dapat mengolah sampah organik tersebut menjadi kompos idealnya kebun tersebut adalah kebun asal misalnya sayuran yang dijual di pasar tersebut dikirim dari sebuah kebun di lembang bandung maka sisa sisa sayuran organik yang telah dikumpulkan pedagang itu dikirim ke lembang lagi demikian usulan ini diharapkan dapat mengurangi beban pengolahan sampah di pasar dan tpa pengolahan sampah organik menjadi terdistribusi karena didukung oleh lahan pertanian kebun asal pengirim produk pertanian buah sayuran tersebut,LOW
dugaan kecuranangan isi gas lpg kg kami baru beli gas lpg kg di warung ibu een rukun tetangga rwv ciawi desa cikeruh kec jatinangor ketika dipasang meter gas ternyata cuma ciba ditimbang berat kg sudah coba tukar dengan tabung lain masih tetap kami curiga ini dari penyalur tanpa sepengetahuan pemilik warung mohon ditindaklanjuti,MEDIUM
pengaduan kenapa adik saya ct scan di undur ini hari belum ada tindakan apa pun selain di infus keadaan adik saya urgent tidak sadarkan diri,HIGH
upah dibawah minimum upah yang sangat minimum rp ribu perhari dengan jam kerja lebih dari jam untuk perusahaan bernama pt dua inti kulinari jalan gedebage selatan no yang bersembunyi di balik nama cv bosthon inti kulinari pembayaran upah lemburan yang tidak jelas kerja lembur tiap hari tetapi yang di bayar kan perusahaan cuma hari lembur dan tanpa di lengkapi detail slip gaji peraturan konyol dimana karyawan dilarang bab dan menunaikan ibadah terutama ketika sholat jumat jam kerja securiti melenceng dari aturan perundang undangan standar jam kerja securiti nasional perusahaan ini bersembunyi di balik nama sekaligus yang seharus nya pt dua inti kulinari mengaku sebagai cv bosthon inti kulinari dan memasang plang di depan pabrik cuman sekedar mahkota ff penyamaran yang sangat mengerikan kepada pihak berwenang mohon segera di usut tuntas lokasi kejadian kota bandung gedebage rancabolang plang bertuliskan mahkota ff aduan ini menjadi kewenangan pemerintah kota bandung,MEDIUM
kerusakan permukaan jalan di ruas gegerkalong hilir sari endah kota bandung yth perangkat daerah pemangku kewenangan yang bertanggung jawab atas pengelolaan dan pemeliharaan jalan disampaikan bahwa terdapat kerusakan permukaan jalan di sekitar depan jalan gegerkalong hilir no pada ruas jalan menuju jalan sari endah kecamatan sukasari kota bandung jawa barat kondisi jalan yang rusak tersebut berpotensi mengganggu keselamatan dan kenyamanan pengguna jalan terutama pada jam lalu lintas padat dan saat kondisi cuaca hujan hingga laporan ini disampaikan belum terlihat adanya perbaikan permanen di lokasi dimaksud sehubungan dengan hal tersebut kami mohon agar instansi terkait dapat melakukan pengecekan lapangan dan segera menindaklanjuti dengan perbaikan yang memadai guna mencegah risiko kecelakaan dan kerusakan yang lebih parah demikian laporan ini kami sampaikan atas perhatian dan tindak lanjutnya kami ucapkan kami pelapor,HIGH
dugaan malpraktek pijat bayi dan pelanggaran administratif kependudukan mohon diperiksa dan ditindaklanjuti praktek bidan pijat bayi di jalan bougenville ii no kel gempol sari kec bandung kulon diduga ilegal karena tidak memiliki surat izin praktek untuk bisnis kesehatan bayi termasuk bisnis berisiko tinggi sehingga wajib dilengkapi dengan izin praktek jika tidak maka bisa dikategorikan sebagai mal praktek bidan tersebut tidak tertib administrasi kependudukan tidak lapor rukun tetangga setempat saat pindah ke bandung dari jakarta bulan lalu ktp masih jakarta dan kk juga masih jakarta tidak membayar iuran kesehatan dan keamanan selama bulan lebih kepada pengurus rukun tetangga tidak bersosialisasi dengan tetangga sekitar individualis dan bersikap tidak sopan banyak melakukan pengaduan yang tidak sesuai dengan fakta padahal kenyataannya dia bermasalah juga secara izin usaha dan administratif kependudukan tidak menghargai pengurus rukun warga dan sekretaris rukun warga karena seringkali melakukan eskalasi masalah pribadi ke kelurahan gempol sari bandung kulon mohon bantuan penertiban usaha bidan tersebut dan peneguran secara keras agar ybs mendapat efek jera demikian disampaikan,LOW
pungli di sdn santaka ds mangunarga kec cimanggung kab sumedang pungutan uang kas yang di adakan dikelas dan orangtua wali juga harus bayar uang kas bulan orangtua wali dan murid sendiri minggu dan perihal dengan buang kas tersebut kepala sekolah juga ikut mendukung uang kas tolong dengan sangat kepada yang berwenang sidak atau tindak lanjuti karena itu termasuk pungli karena kementrian tidak menyarankan kan adanya pungli dan ada ancaman dari guru kalau ada yang protes anak murid yang bersangkutan di tandai,MEDIUM
pelayanan kesehatan hewan haloo untuk steril kucing jantan berapa yaa,LOW
proses phk belum ditindaklanjuti oleh hrd ijazah ditahan proses ditunda tunda oleh hrd tanpa keterangan jelas assalamualaikum wr wb yang ter dinas tenaga kerja kabupaten sumedang yang ter bapak dedi mulyadi terkait laporan saya bulan november tentang phk dan diskriminasi oleh atasan dan hrd pt arta boga cemerlang cabang sumedang laporan bulan november memang sudah diproses oleh dinas ketenagakerjaan kabupaten sumedang dan telah dilakukan ptoses pemanggilan dan klarifikasi dari pihak perusahaan hasil dari proses tersebut sudah disepakati bersama dan secara lisan di hadapan dinas ketenagakerjaan hrd berjanji akan melakukan proses phk dan memberikan hak hak karyawan sesuai perundang undangan yang berlaku namun hingga saat ini masih belum ada tindak lanjut dari hrd sedangkan saya sudah tidak dipekerjakan di perusahaan tersebut sehingga tidak memiliki pemasukan dan mendapatkan gaji tetapi status karyawan saya masih aktif selain itu ijazah saya ditahan ketika saya menanyakan kepada hrd jawabannya sama terus hrd hanya bisa menjawab baik bapak sedang dirpses oleh manager hrd tetapi sudah hampir bulan tidak ada kejelasan maka dari itu saya membuat laporan kembali karna permasalahan belum mendapatkan penyelesaian saya memohon agar bisa dibantu ditengahi kembali terkait pembuatan perjanjian surat perjanjian bersama phk dan pembayaran hak hak karyawan di atas materai pengembalian ijazah asli dengan ini saya memohon bantuannya kembali kepada pihak pihak yang berwenang wassalamualaikum wr wb,LOW
